,id,name,latitude,longitude,number_of_bikes
257,4704fb679220b3879edfa3a853d55fbd,Sunnybrook Health Centre - L Wing,43.72268,-79.37644,15
258,479d21ebdac47eb8e30a209268e0bebe,High Park Blvd / Parkside Dr,43.644887,-79.45641169999999,15
259,482006b8f83e7802372448cd4dbd463d,Teddington Park Ave,43.732975,-79.40401,15
260,487f2f445a917af1d4fecb653ab5323a,Scarlett Rd / Old Scarlett Rd ,43.678276306636576,-79.50667332401198,15
261,4898d236bceda7c4cb9430c896669537,Blythwood Rd / Yonge St - SMART,43.716652,-79.399993,13
262,48a626ef3a6cfbbccdaea283ce5901c6,Runnymede Rd / Annette St,43.6596299,-79.4799176,15
263,48f8a355073b35f8720761c96f77d86b,285 Victoria St,43.656633,-79.379625,39
264,49021f20833894e3dbfaea4fb6e7a9dc,Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,15
265,4a1203492305451d3154777c392532f3,Ursula Franklin St / St. George St - SMART,43.660296,-79.397107,16
266,4a491c94c9b46d3b7927b72a3bad0ab6,Guildwood GO Station (South),43.754978,-79.1971289,11
267,4a5734eee8c1c49197ffe9b992dd032a,Clarence Square,43.64407,-79.3929,23
268,4ae37f3bddfb819954a15143d277dbd9,Eglinton Ave E / Brimley Rd,43.736952572933866,-79.24798367249146,19
269,4b13a471170e0768fe5e1ca0b30fde8d,Front St W / Bay St (South Side),43.64595,-79.378761,19
270,4b5b510307e10e878321a5eaa419c976,Jimmie Simpson Park (Queen St E),43.6605603,-79.3437663,15
271,4b7f75302d4eec9130e1e486ba486571,Alma Ave / Gladstone Ave SMART,43.6448617,-79.42822,15
272,4bb6616d228bef48cacf56e55952d22c,Jane St / Weston Rd,43.69144464414302,-79.50154583869246,14
273,4bb6659976fc4aaf5a141c488a405a00,439 Sherbourne St,43.666051,-79.374161,47
274,4c18c44e6f93e57321d327124945cb19,Mary McCormick Rec Centre (Sheridan Ave),43.6475,-79.43305555555555,15
275,4c1ee1ccabcd1c9eaca449e5b3bbbb6f,24 Mountjoy Ave,43.6808774,-79.3304491,19
276,4c9eb7bf1d6f6464b60956afb4cb7bc6,Church St / The Esplanade,43.6469251,-79.3733192,18
277,4cb41f3ebdb86acc404a0c2683aa1920,50 Overlea Blvd,43.707225,-79.345324,15
278,4ce279295f87f42bab37bb1e47448630,60 Broadway Ave,43.71024429599603,-79.39578744603273,23
279,4d985c0489e4b123e499fcaa4b70e32e,Queen St W  /  Fuller Ave - SMART,43.640255,-79.439223,16
280,4d9f7ef78ba9859e04d259c1567d1d61,Windsor St / Newcastle St,43.6171635,-79.4971065,31
281,4e05be8f079a2d69eab3123bd5009561,O'Connor Dr / Curity Ave,43.707582,-79.311439,14
282,4e5712234feb60f46fff461ab136e147,Humber College (Lakeshore Campus),43.5961692,-79.5160575,27
283,4f03e7ac82921279681bd76037161d92,Eglinton Ave W / Oakwood Ave,43.69705023028765,-79.4437599043325,15
284,4f8770c2a0ee3962babd83913df2e99c,Bay St / Charles St W - SMART,43.668153,-79.38891,20
285,4ff88d5880e71aa40d34cfe5d09b0ca7,Primrose Ave / Davenport Rd,43.67142,-79.445947,15
286,501cea9e754b07ac8713b850ea9b13f2,Ted Rogers Way / Bloor St E,43.671293,-79.380471,23
287,50d8ed93a01d05c04298300fe52b5ac7,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,27
288,50dc0fcbc5a62a2cc676ada21ede905c,Weston Lions Park,43.698841,-79.519472,27
289,51987cd2ab0d05eeb2f79bcb596e348b,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176,19
290,519ee649fcd1ad28beade12953db3732,Highfield Rd / Gerrard St E,43.671771,-79.324961,19
291,51b68c27e90e2382f36125320adc6e52,Grand Avenue Park,43.623708,-79.490054,23
292,524590c5d3e31674dbdbda29cf6a13c6,Church St  / Wood St,43.662712,-79.379903,27
293,5282337e262f025cee74afaf2659b223,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,15
294,52d497af695140c759b28d7bf63e94f4,King St W / Bay St (West Side),43.64852,-79.380576,38
295,531aa6a10312c51ffdf8a58608a29c5a,Bloor St E / Parliament St,43.671946102001826,-79.37245115337294,19
296,53fc6d540a0eac8fb9f5366572e53515,128 Sterling Rd - SMART,43.654004,-79.444792,20
297,543865bb3e4e09a051a0cb31322af71e,Jane St / Lawrence Ave W,43.702340220597975,-79.50347389514123,14
298,54e891116c53e9cd15e6433fe530b43f,519 Church St - SMART,43.6668334195837,-79.38120391054117,12
299,5539f3700e4ce9e5701353a667924538,Ossington Ave / Bruce St,43.64570236705167,-79.41933192053696,15
300,558270f5714fec81ad57e09729ffb761,Islington Subway Station (Aberfoyle Cres),43.645658591546216,-79.52339938954925,15
301,55a100afdce605b59cf4acbefcdf3213,Spadina Ave / Fort York Blvd,43.640114,-79.393249,23
302,56275b952451bea6cdc0a9e666ea363f,Vanauley St / Queen St W - SMART,43.648437,-79.39838,12
303,56ff366ef56862dc34e4df414568d4b0,Howard St / Rose Ave,43.671278,-79.372127,19
304,57b827c6b26680677f9210d912f842ee,Brooklawn Ave / Kingston Rd,43.721761400691236,-79.2359137196434,11
305,57f2fc67a917b973ca7f31a994e0c63a,Salem Ave / Bloor St W,43.6608333,-79.43166666666667,15
306,581459af76a94b051df1437a2c641d05,Gunns Rd / Lavender Creek Trail,43.675531973168354,-79.47199740066374,15
307,58552451576cd8799835941c8aad17ce,Lake Shore Blvd W / Bathurst St,43.63675592256874,-79.39920538954927,23
308,58c0d439a59414e5e23bf5021e264d79,Front St W / Bay St (North Side),43.646162,-79.378912,11
309,58d6f7db09c9e2f543e26eca10ea7cb6,Greenwood Ave / Gerrard St E,43.67036917803197,-79.32782698645094,15
310,58dfa00434a5fb645fdd0107c68a2302,Trethewey Dr / Jane St,43.697417070558615,-79.50079830912324,19
311,590ee60a35daf82a56b4c92cd237a9d5,Don Mills Rd / Goodview Rd,43.785346474479695,-79.35362921031188,15
312,59c65f9b8ad030535168838f871d5895,25 Booth Ave,43.6544839,-79.34105699999999,23
313,59ebd8c24f539c66f2fa4f178e75eb0a,Danforth Ave / Danforth Rd,43.69362206784152,-79.27710529695892,15
314,59ef2a57efd0caf7727dbb6451bb8808,Lake Shore Blvd W / The Boulevard Club,43.636731,-79.444966,19
315,5a0b70488e83a9220011c89551d6a7de,Thorncliffe Park Dr / Leaside Park Trail,43.70400405297843,-79.34807015078738,15
316,5a441560e262305d1934fb3ada5a9517,University Ave / Gerrard St W (East Side),43.657763,-79.389165,25
317,5a8fe1484660abfcce2e64d4009ad519,3220 Bloor St W,43.646186757495194,-79.51762536747455,38
318,5bed66406f7431f8d4d8542d107225ea,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,15
319,5d50213748a35f8c70977b69abac0ef3,Marlee Ave / York Beltline Trail,43.70163,-79.44099,19
320,5db77b72334a7b8823a28662a03f8e38,King St W / Bay St (East Side),43.648575,-79.380042,18
321,5dc890e084bc63659659eb43adf210f5,Bloor St W / Balmuto St,43.66981064282057,-79.38801106873031,11
322,5dd14c8888280d1274f6ad3e04f6d6cd,Claremont St / Dundas St W,43.651281,-79.411717,12
323,5e41d051a93e4087fc80e372089dbd6c,HTO Park (Queens Quay W),43.63796,-79.387502,27
324,5e8bf46c90fa957882beddfb6625870b,Charles St W / Balmuto St - SMART,43.668427,-79.38725,24
325,5e955f1219b3ebaf906b808073da5e1e,King St W / Brant St,43.645102,-79.39744979999999,22
326,5ee5f79fc51737623d425310eb0bf02b,Lawton Blvd / Yonge St,43.6910667,-79.39535,15
327,5ef85e20443d6510beb1604c56a32dab,Grenoble Dr / Vendome Pl,43.715537998967406,-79.32811427663442,11
328,5f02574f10f8ec2871df512546cf6f65,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,17
329,5f06c49f182da959fa0f03e746fc2e4a,14 Arundel Ave,43.6784834,-79.3513564,25
330,5f6ec96dda864a01fdf0c031b6a1b6d0,Antler St / Campbell Ave - SMART,43.664182,-79.449066,20
331,5fc306e019cf6a10e5f8096acfc2c910,Keele St / Ingram Dr,43.698706949666914,-79.4756586460327,15
332,600672c7f313e01de8bab00cbee9e7f4,St Clair Ave W / Castleton Ave,43.668496,-79.485426,19
333,61291082be03c77f92f883b95292557a,Emdaabiimok Ave / Lake Shore Blvd E,43.662771,-79.315223,15
334,6140f3635573c8910f854df84e633837,Highview Ave / Kennedy Rd,43.702418581463505,-79.2563167072858,15
335,6149c879e83069dd940e71f9f790d336,Emerson Ave / Bloor St W,43.658739,-79.440691,23
336,61b868926458c2406053b0bf2f81dcd6,St Clair Ave W / Oakwood Ave,43.678177,-79.435364,15
337,6228f42d28032bf18c0a7f9411df5fa0,Bellamy Rd S / Kingston Rd,43.7323277855009,-79.22496619876934,19
338,624be8411d63932754479f0b710eaa97,Queens Quay W / Lower Simcoe St,43.63951,-79.383717,19
339,62a1c39596c3d512dfa04f1d29b81035,Fulton Ave / Pape Ave,43.68395,-79.347046,19
340,62acc308c0f93ff09d28e06c73afc3ec,165 McRae Dr,43.70587454662511,-79.36800595602851,15
341,6324bfdba808f6b7eab4f2d396eb42ea,Union Station (North),43.645808552646564,-79.38054652324743,16
342,63503c4a279da64285452d1e676c6c37,Church St / Shuter St,43.65505698168995,-79.37651024603271,14
343,63bd4b8df49c2c98f24ccdc469487ae8,Spadina Ave / Bulwer St- SMART ,43.649354475273796,-79.39675713332855,12
344,6523971b87b918d7d1d2a16e4b78ce3a,Crawford St / Lobb Ave,43.64654941401018,-79.41558900317995,22
345,65aefd1c1484ebd15a7827285971734e,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,19
346,667cd54aa27ec06620753f3d19a78b3d,King St W / Stafford St,43.6422222,-79.41111111111111,15
347,6755b11b689afb7a950dd730b383a542,Florence Gell Park,43.66196582326018,-79.49851065277862,15
348,675628c054189e3bce23785d6574a24d,Orchard Park,43.66908,-79.3149,19
349,67862da2d3680a6eaa417b8ce2d945d4,Carlaw Ave / Strathcona Ave,43.6753188,-79.3462789,15
350,680a0b51862cb1e5a1cd965a824d0dd9,Armel Ct / Albion Rd,43.721532966873205,-79.5455834809678,18
351,68185cf4a510f34c7dd396bb2fb7549a,Danforth Ave / Aldridge Ave,43.684758,-79.316767,11
352,685abb6b7df0fc0b474505ef5e2663fe,640 Bloor Street E,43.67468857448634,-79.36701962396272,19
353,69dc0257a4d3a1dcd5af06dc3b4eed8c,Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,23
354,6a4d3e7625cc41d49674986b994fc5e1,Finch West Subway Station,43.76521,-79.491281,23
355,6aa469025f8c5ff029052fab35bca1f4,College St / Major St,43.6576,-79.4032,15
356,6ac9cdf0b92883715b404d41c779af0b,Bathurst St / Adelaide St W,43.645324,-79.40345,25
357,6b2b4eddafec569d19118f473bda9718,Front St W / Spadina Ave,43.64235480340359,-79.39519751877137,19
358,6b344a9f4d6c85f7a5f4dbd25dbb2cc3,Bartley Park ,43.72211166436462,-79.30864830919265,15
359,6bd88200486000a93cc1ca5b78bc5ba9,Weston Rd / Lanyard Rd,43.748713,-79.541808,12
360,6cdafdc1db0f73b22c3fd462fd984805,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,27
361,6d07f3c1d79ff6816c5c04a7def6e6eb,Metro Hall Plaza,43.645859,-79.38783,27
362,6d45f03d18059ba5e61f0d44a0cea59d,Ossington Ave / Bloor St W,43.661705,-79.425734,11
363,6d6c301acbd12264042475dfd0e0e1e3,Annette St / Jane St,43.658574,-79.487246,15
364,6dcfe452d8f993c37296c024dcebf398,Princes' Gates,43.63467323676012,-79.40897321886649,17
365,6e0b53806a9d068b042fa21bd67c5418,Gould St / Mutual St,43.6582,-79.3768,29
366,6e21dd07c568ac71711f1358b58c7f3c,Bert Robinson Park,43.688028,-79.460265,15
367,6eaaf36cd079d08d973fdf24e217aa3d,Portland St / Queen St W,43.6476,-79.4015,15
368,6f5d2f1ea5a0702ceb169480117ac9fd,Bay St / Wellesley St W,43.664088,-79.387095,35
369,6f7157a5846ff850e7e5b9f6b8b450c4,Lansdowne Ave / Seaforth Ave ,43.642904395956684,-79.43746059447746,12
370,6fcf6974fe1a08b20ab7f70d70da6cb0,200 Bloor St E,43.671561,-79.38117,23
371,6fd025b50c54cb8b8f23e861b54e5938,King St W / University Ave,43.64781808540915,-79.38427999073791,18
372,70222e00b684e247dd3f982cfb268e2e,Fleming Cres / Bayview Ave,43.707045,-79.375437,15
373,70545fd5398e7b4a94d43d12b274e415,Scarborough GO Station,43.7170472128686,-79.25461030789113,22
374,709a2d134b022632c50a0a7601762715,Eglinton Ave W / Venn Cres,43.69143920681119,-79.46908634795456,19
375,70ad303e74f93aa2bfaea256b9b09753,Bleecker St / St James Ave,43.669232,-79.374495,23
376,70f4c2f125f887140a39865c643b83e1,Spadina Rd / St.Clair Ave West,43.683979,-79.410657,15
377,719e676d739529c8d5da8bb89c5c8678,Danforth Ave / Warden Ave,43.6950192,-79.27180659999999,15
378,71a36c7931dd3e936ec5ae13637b683d,Eglinton West Subway Station,43.69867103968614,-79.43680738560357,19
379,71bf1ff10731929ec44b9dcce72edba6,Sentinel Rd / Finch Corridor Trail,43.7641485,-79.5012809,27
380,71cf95ad04d0a455045bcc030c7dd282,Bloor St W / Dundas St W (2),43.64285244644315,-79.53199489206543,15
381,71debce521f35fd4e280e8ee1e2dd8cc,80 Clinton St,43.656296,-79.414663,15
382,71ecba080a7e19ebfb8dcde4964a5277,Sunnyside - Gus Ryder Pool,43.637894,-79.454823,27
383,7217236fd8a18e75df0b026ba219f2ac,Widmer St / Adelaide St W - SMART,43.647547634759206,-79.39155200496292,12
384,722489dd6bf1f264c874454cf3f3f56a,Pacific Ave / Glenlake Ave,43.65716,-79.46478,22
385,72de8a8e0a0966768f8115d755532e4c,Rosedale Park (20 Scholfield Ave),43.682645,-79.377557,23
386,73555343619c6b9d1253029204bbd5cd,Beverley St / Dundas St W,43.652823,-79.393388,31
387,735f71a11ab473f25860d7366582a5fa,St Clair Ave W / Winona Dr,43.680466,-79.432522,11
388,738cf12a45b36f443d7585aa9d55e3a9,Concord Ave / Bloor St W,43.66189,-79.42679,15
389,7398115d8ae10074445ef787822317dd,Lower Don River Trail and Taylor Creek Trail,43.7027268,-79.33368089999999,19
390,73a39d0e39f18c0201caac2def38140f,Lake Shore Blvd W / Legion Rd,43.62052630763223,-79.48320224237995,19
391,7461a94289f2956b380e5b7684b56a1e,Morse St / Eastern Ave,43.657991,-79.340075,11
392,74c5097816c80c01188e97b00e93a4b6,Temperance St Station,43.650945,-79.379498,55
393,7598cfd1da04463554587807fee08a3d,Moss Park,43.655972,-79.370638,15
394,75b9fc3e9bf42a5d26fa1393d9ce72ed,Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,16
395,75e99d6d359bc2d11479941e6f9279e4,Gerrard St E / Nasmith Ave ,43.66273618779861,-79.36253100740966,23
396,760056e88951946d2f3e9bea859333eb,Garden Ave / Roncesvalles Ave,43.643769,-79.447915,19
397,769a6cb25850b809d38c7a2620731b1e,Glencairn Subway Station,43.70925763810859,-79.44169105036657,15
398,778b6d674fa920334fdf2f007088aa3f,Exhibition GO Station,43.6352007,-79.4187711,14
399,77d773b9a22a3e2a912a636d4ab89a54,Wakunda Pl / O'Connor Dr,43.71602024377182,-79.3047092517501,11
400,77f9f2420581968255251d9f26c78024,Regal Rd / Dufferin St,43.673939,-79.441159,15
401,783ccbdc54ca4c13ca0b1aeb6812c6fc,Empress Ave / Yonge St,43.769395456625546,-79.41266521769707,19
402,784016bbba7f7be920647e7f8ec00251,Logan Ave / Gerrard St E,43.6672144,-79.3452697,23
403,786a216c74ede38763e705b21c0284e2,Leslie St / Commissioners St  ,43.657275497390124,-79.32661544194183,19
404,789f216e52af17d73307365401bb9109,Dundas St E / Regent Park Blvd,43.660207,-79.361275,27
405,78a43fc13829a61f8db0c57c96572266,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,31
406,78ac4436b3398ac55b47569863af6c41,Bloor St W / Christie St,43.6638889,-79.41888888888889,19
407,791f66f190e1848c7eeeaf8b937e304f,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,22
408,7978548b201c5c5ab2421bc2906bc446,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,19
409,79b67fbfd130d41c9162e805a9e755be,Danforth Ave / Lamb Ave,43.681991,-79.329455,19
410,7a271c4cbc993e06ac677f78d5b6ba4b,Shaw St / Essex St - SMART,43.667076,-79.425116,15
411,7a666ee6c60a7f8ffec9334924d36c6a,The Well,43.643025055165865,-79.39430137761319,19
412,7a86196b811f1b13212052f5cd37e692,Elwood Blvd / Avenue Rd,43.707049,-79.40966,23
413,7a991edc2d9d2d07b57ce906af4e0c1d,Cherry St / Lake Shore Blvd E,43.64827015761016,-79.35651733677065,15
414,7b4755b8ea7caf158967d13b0ea2a32d,Eglinton Ave E / Brentcliffe Rd,43.714305793017544,-79.36089045040129,15
415,7b4afdd09fb5ccb59e99e3a0a6a539f3,Cedar Dr / Eglinton Ave E,43.744208202155754,-79.21564636613158,10
416,7b645bb451744c620f391544a625888d,Keele St / Dovehouse Ave - SMART,43.7494501,-79.4869662,16
417,7c6f64117f740f5dc9114ebfb26a6247,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,27
418,7cf109e173e4734690f71b81a35ac57d,75 Thorncliffe Park Dr,43.70518328279426,-79.34224729962946,11
419,7d618ea2f2211a41fac619c2c9bb261f,Elizabeth St / Elm St,43.6570908165693,-79.38593668834272,23
420,7e1ef79ac24de4ac7eded230e7caeff4,Second St / Lake Shore Blvd W,43.60191488118503,-79.49941888654288,15
421,7e8db6cca9980f9b6daf293197f25fc4,Queen St E / Rushbrooke Ave,43.6626628,-79.3323698,15
422,7f15a95a0104437a73d574be76cb4158,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,20
423,7f29cbdced0d217c129cc9648f1becbe,Danforth Ave / Barrington Ave,43.688325,-79.300463,15
424,7f5ae543870ee8917aaa5022234c5e0b,Tecumseth St / Queen St W - SMART,43.646552,-79.406468,8
425,7f760f7680dae3ad47ef0821337c8366,Scarborough Soccer Centre,43.7154661,-79.2876595,19
426,7fac6bfdffa0a7b4ff8a3f1ebd78da81,Sherbourne St / Carlton St (Allan Gardens),43.663102,-79.373181,17
427,7fd76f809d5ecd73a67a4919b7a8ad5e,Fairglen Cres / Weston Rd,43.70876747477083,-79.53445192394257,11
428,7ffd06e0207f80fe1ff6b5ae0bb0544c,Yonge St / Aylmer Ave,43.675492,-79.388858,23
429,804d113fb2dbc6b44947189e9e8bff7d,Beltline Trail / Yonge St,43.6962302,-79.39504339999999,23
430,804d33486cc649ec8fa4f1ef762caf0a,University Ave / Richmond St W,43.64981903446256,-79.38641270251617,14
431,8078f553106f543301e06cb4942063c0,Bloor St W / Old Mill Trl,43.65016869999999,-79.4963345,19
432,812af6af42e905fac0cafcf05146f3ba,Fairmount Park,43.6765897,-79.3163022,19
433,81449d406b64d7d94f71f69d5bac9ff2,Victoria Park Ave / Edge Park Ave,43.717678679534906,-79.29961580314475,18
434,81d6569b78463553d6b5594e8af1b0dc,Markham Rd / The Meadoway ,43.77121894873629,-79.22956526983644,19
435,82051b9dc79b4b401acc0872abc734a9,Central Tech  (Harbord St),43.661975,-79.407896,11
436,8227765aa9d7a960abddcabec4194956,Victoria Park Ave / Dawes Rd,43.706466,-79.29511,19
437,82748c8c8a714dd216bcd4c636585556,Thompson St / Broadview Ave - SMART,43.659471,-79.350325,23
438,82ed418366566fcf8ea2b4d761f4e60e,St. George St / Bloor St W,43.66713121831853,-79.3995550638237,17
439,8362e07e9e4d9c67eb283cae15684c8e,College St / Markham St,43.6563888888889,-79.4091666666667,19
440,8402cda81d70fbc893e5337366df8d58,Queen's Park Cres E / Grosvenor St - SMART,43.661803,-79.389682,16
441,843602f3de2dc3c06cfacd5bf0a1a0fe,Ling Rd / Morningside Ave,43.766663817888656,-79.18521765344238,17
442,843dcb87ce2ddb002d2b2900a5418355,Yonge St / Yorkville Ave,43.671944,-79.387778,17
443,844d02b2b7dfdabf7bd044c3edf050d5,1 Market St,43.6469928,-79.3706665,20
444,8485289697ef258129b2437308511fcb,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,12
445,84dc7d9185e88915466d12f23fe07753,Midland Ave / Kingston Rd,43.7128578,-79.2487086,19
446,84e8e3827807916c9c3ac9b60404346d,Firvalley Ct / Warden Ave,43.7032112,-79.2787149,19
447,8504eb2e3b8e6dd069ad9568894fa9ad,OCAD University,43.65231552304792,-79.39091185000235,23
448,8517a9c8716fe48386963ae0a6524f5a,Galbraith Rd / King's College Rd,43.6603874468082,-79.39537831814152,17
449,8536b57314846d3b42645c0023e6e60d,Christie St / Benson Ave (Wychwood Barns),43.68,-79.42500000000001,19
450,8618a0bee94ec84f5c5bbe1e6b16b02e,Portland St / Wellington St W,43.64290167152932,-79.39937033134326,15
451,86207afc6caf1d9931468449070c148e,697 Lansdowne Ave ,43.659221843735615,-79.44277410244676,23
452,874e1d59bdb3978cb298f29d50969582,University Ave / Pearl St ,43.64836809385241,-79.3853510232788,19
453,87722dd793400f7a61a96a59b9133e4f,Annette St / Dundas St W,43.6641174,-79.4588522,15
454,8799c470baa28d22cc44e4efd611aef5,Parkcrest Dr / Kingston Rd,43.73596719224253,-79.21995221481933,15
455,879f0d4ef4403ab902e541528bf329f6,Macpherson Ave / Spadina Rd,43.675791,-79.40698,15
456,87d46b73463abc1b9a3331e1dd75e78f,Lawrence Ave E / Don Mills Trail,43.73458185912293,-79.35485399272919,19
457,88160dbfae368327ec39ecb0df145055,Albion Rd/ Arcot Blvd,43.727621709316395,-79.55254902939286,15
458,888212c5d33ceed5acbab77b4e544689,Richmond St E / Yonge St,43.651838,-79.378743,16
459,88ede41a08aa08dfee94f811a9834e1b,Birchcliff Ave / Kingston Rd,43.691688,-79.265027,15
460,89a0071a8f7f69a70263dd5c0d9d64f5,Randolph Ave / Perth Ave,43.6585504,-79.4497659,19
461,8a4d335d5540e0c2132ffdb1def165f6,Bathurst St / Fort York Blvd,43.639179,-79.399595,19
462,8aa5c061e4ae37e2e05b05d04afadc2e,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,15
463,8ab6f991fa3032ee2a20b1d34d50be01,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,15
464,8b49ce875b451df6dbe4fb4667acb3bd,Amos Waites Park,43.613606,-79.4883535,27
465,8b5819a5a6fb1ea79521a607ebb0a5ab,King St E / River St,43.656784782853144,-79.35627385059036,15
466,8b95bdc7ca8373821bef770b8f074c6c,Lansdowne Subway Station,43.65922918158098,-79.44320901022282,23
467,8bd81a9fcb43f04a9b8f80996312e61e,Twelfth St / Thirteenth St,43.6002896,-79.5108692,22
468,8c4531a1d91e5583aff9759a5aedb46d,Oak St / Sumach St,43.6617908,-79.361515,27
469,8d65a48806e799a8c2d5dcb77e97c1cb,Berkeley St / Dundas St E - SMART,43.658816,-79.367318,20
470,8db545a0135f7b92022fbdbbc75af6c4,Bathurst Subway Station,43.6666667,-79.41166666666668,23
471,8db5b143b08ea1fed85f0702fcfe01ec,King St W / Fraser Ave,43.6394444,-79.42527777777778,15
472,8e40f60a48a909297b4114be18956d5c,Dundas St W / St Helen's Ave - SMART,43.6504218,-79.4407647,26
473,8e671c6621816f2d0003b23c0bda5e08,Kingston Rd / Warden Ave,43.68824135931814,-79.27046628033244,15
474,8e7a7ed4aca59d5a9bd6606d2b3b5d08,Cruickshank Park,43.7023860650084,-79.52594758324148,15
475,8edab3e1635f0c58731ab002e3f0bc85,York Mills Rd / Lesmill Rd,43.7549215557014,-79.35174838465576,14
476,8ef3bc5ab6805d2c5411023f4318d778,Dufferin St / Bloor St W,43.66083333333333,-79.43583333333333,23
477,8f1ec0b715c806c73e96db74922ca163,Pioneer Village Subway Station,43.77649016265579,-79.5085364909097,11
478,8f8af40d9388c8a3962559e8681d3db7,Church St / Alexander St,43.663722,-79.380288,35
479,8fa4c8b1ddf121e11c9745205bc18c01,Riverdale Park South (Broadview Ave),43.667819,-79.35347,15
480,8fc44e8a98df79c9c41e04c531551a25,552 Birchmount Rd,43.71176278859601,-79.27028152889692,15
481,902166580532f7d00f212aa701fc88b1,Shaughnessy Blvd / Sheppard Ave E,43.77351462694018,-79.35306224113921,15
482,9052dabe138fde46f56ee3a693b040cf,Jane St / Finch Ave W,43.759292283169536,-79.5183741465576,15
483,90753b36d53f9713816264fff0eb5cba,King St W / Wilson Park Blvd,43.6372958,-79.4423237,19
484,908b17c0d06011373777bace0a3cd74c,Beltline Trail / Chaplin Cres,43.704461,-79.423122,15
485,908d3c912d6d67c7a5e2bb94d1ae7df3,Howard St / Sherbourne St,43.6712581,-79.376367,31
486,90d36d6e81fff926a434e196e0a43d53,King St W / Spadina Ave,43.645323,-79.395003,19
487,90e1949054880d582ccee0b0ae9ce5d5,Benshire Dr / The Meadoway,43.76174092019504,-79.24473961415558,11
488,90ec8d1df4740c1de95c087a11617c47,St Clarens Ave / College St,43.651238,-79.43868,15
489,910e92b9e361308bb305c6780fce822f,11 Spadina Rd,43.6677246,-79.4041365,18
490,91331f197a2a03da271fe7fe46c52f1c,Brookdale Ave / Yonge St,43.72991999271573,-79.40372719797139,16
491,9144e4fe1b004cd29d1f4a056a3542fc,Victoria Park Ave / Kingston Rd,43.68035,-79.28357,15
492,91b75f5884eca61cded2a3da80a6dc2b,Palmerston Ave / Dundas St W,43.651603,-79.408346,23
493,92291585d153499d1b34f2471d8ecf9f,Strachan Ave / East Liberty St - SMART,43.63906470236988,-79.41080996164456,24
494,9239e6ede8fefff4cde18784c4dd82b0,Tommy Thompson Park (Leslie Street Spit),43.65222662225532,-79.32295440954084,31
495,930fc2c3022a32bc6dd52b46ed095697,Eglinton Ave E / Mason Rd ,43.742037440522616,-79.22488680080262,11
496,93699b431ac46c9e98b3b1c74cda8e95,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,19
497,93727b82ed700768aa9695d49140f6b3,Polson Pier,43.641675,-79.354006,23
498,937a6d6b325ab59d5e0047f4b8eeb0ac,Cherry Beach,43.637764,-79.345359,48
499,940aa4a33247df5ea989d1b07e125e5d,Little Norway Park,43.635023,-79.399505,22
500,941a4749a64f58b21da983a2c679ee40,Heyworth Cres / Kingston Rd,43.6750806,-79.3068697,19
501,9447917367c25ac832d404c1a4696615,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,15
502,947c5660ee75d790b7db219013ea64e7,Christie St / Dupont St,43.67168,-79.421192,19
503,9522f94ed6253c90336abf00346620aa,Opposite 1103 Leslie St,43.72093164598881,-79.34989416350709,19
504,9703f67f16a349591949e76da3714b61,Elm St/ University Ave (East Side),43.65637299999999,-79.38781039999999,17
505,973748f7f27229b41ca0d2a96dea777e,Queen St. E / Eastern Ave,43.667208,-79.312315,15
506,97416e3d0063fa4952e8e667f7a6de08,75 Tandridge Cres,43.729578273586064,-79.54699793872719,15
507,9780f1af94b192d3fd4a7791b1272653,McRae Dr / Laird Dr - SMART,43.70979296822595,-79.36389214460489,24
508,9796c16b7ac90260d9f033ba4735acea,Gerrard St E / Broadview Ave  - SMART,43.665656,-79.352055,18
509,97a0a3eefa88468c8389efa6bbbd2f50,Yonge St / Bloor St,43.669969,-79.386532,19
510,97b424e77042aeb9a491f1e6bb11c14b,King St W / York St (2),43.647968822765,-79.38316961352653,19
511,97db697b7ef7a4de9ca17b9bd037e80f,Lisgar St / Dundas St W - SMART,43.6493472,-79.42668,8
512,9951452d4d7b06a7090aad89d539aee1,College St / Henry St ,43.6591529,-79.3947953,13
513,99585d4f6ec47a797c42027b8c246d25,Sherbourne St / Isabella St,43.669576,-79.375961,19
